user_id,produtos
176700,12196 18288 28373 40961 46260
176701,5640
176704,35221
176705,9385
176714,3717 46321
176716,6410 30391 39247 47185
176719,44632
176720,4799 5769 21973
176723,44766
176728,10246
176732,24891
176735,21616 40706 42701
176738,16953
176740,22269 26836
176743,24852
176744,4091
176748,15405 17902
176750,32734
176756,13176 44632
176760,24427 43799
176770,9838 43295
176773,27966 35752
176774,9124 26352 30960
176776,19366
176777,4812 13176 13629 18370 22825 22935 30353 47626
176778,6972 29487
176782,8382 8424
176783,46782
176785,16797 34497
176788,48679
176792,31505
176800,45588
176803,33198 35221
176806,42768
176807,26475 35121
176808,8518 10749 18023 22713 23765 31100
176811,27845 43789
176813,45 19894 21903 44359
176815,13390 18721 24004 39844
176820,47626
176823,24852
176826,26348
176828,21137 43122
176831,31717 34243 39558 47209 49005
176834,1643 8021 13176 13838 18465 35704
176843,31127
176847,196
176849,1377 43352
176854,37892
176860,7622 43768
176861,18531 47626
176863,5337 21376 31433 38689 48186
176866,5449 21137 22825 49273
176869,11629 11941 15943
176870,46069
176872,7622 13870 27307 47144
176874,14739 17533 43760 47766
176878,4945
176880,16797
176881,7026 16908 27086 29193
176883,11210
176885,14218
176888,38928
176889,13176 18523 44632
176895,5450
176897,9102
176900,24852
176901,23457
176904,23719 25878 27477 38768 39534
176906,8193 16611 25304 33198
176914,22882
176917,12341 13042
176924,5578 21137
176929,8424
176931,9124 24852 40198
176935,4516
176937,3952 24670
176943,7781 30489 33401
176945,13176 27156 35065
176948,41293
176950,790 2078 2535 12312 26800 31076 31506 36070
176962,3765 7321 11869
176966,7177 14129 28204 42768 45007 46654 47766
176970,19057 31506 35951 39877
176974,3376 3599 13176 27845 44471 45007 46969
176978,6128 32446 46654 49683
176979,2966 32734
176981,45066
176983,18027
176988,5876 13176 21417 46720
177002,13517 47766
177007,21616
177008,20995 32652 36117 41220
177009,13774 17429 28204 32478 35989 36076
177012,43988
177015,2538 5128
177017,32478
177018,35163 36792
177020,35221
177023,21709
177027,47209
177035,11520 45007 47209
177036,24852
177038,21019 47144
177039,16900 18534
177044,36961 43799
177056,12341
177063,15276 19691
177064,196
177070,19348
177076,25623
177078,28278
177079,8087 33572
177080,3873 33819
177082,10333 29848 32655 32851 36527 37067
177085,7021 39180
177088,36550
177100,27845
177101,24852 27966 47792
177102,16797 19691 43352
177115,46941
177121,7563 8467 18288 28476
177122,13819 18465
177128,23410 23734 47357
177131,13263 19678 43636
177132,40332
177137,31140 45066
177138,10521 19977 33827 37066 43127 46189 47626
177146,5474 6962 19057 20794 27086 31231 43234 43961
177151,47766
177160,5450 21137 26914
177168,28248
177171,46979
177174,11107 13802 41220
177181,37923
177183,38750
177187,27761 37664
177188,10473
177189,12144 21070 40554 47766
177191,19354
177192,22170 23282 24841 34448 45106
177197,2151 2338 3584 10890 12708 19836 29553 30169 49141 49279
177198,2450 31717 34214
177200,31717
177209,27179
177218,10656
177221,12700 46188
177224,16083 17333 20114 27104
177239,3575 23082
177243,18689
177244,21903 32864
177246,4945
177247,12614
177249,32658 37849
177251,21137 22959 47209
177252,47209
177257,47626
177260,48753 49191
177261,27104
177268,46749
177269,9138 25890 39558
177274,3599 31040 44422
177276,21903
177277,37980 39275 43352
177278,5711
177281,33198
177284,24852 37687
177288,19057 36207
177289,8707 39276
177291,19953
177293,22105
177305,5373 12060 21709 24841 47209
177306,6184
177314,23734 48679
177329,27845
177330,26553 30391
177332,45066
177343,32664
177347,25976 31754 38856 48527
177350,4357
177351,2601 41397
177352,31683
177353,40236
177354,28545
177364,17704 48205
177369,5779 9068 32139
177386,7533 17744 24852 27966 29623 38241 39924 39928 40310
177388,196 8048 31651
177389,9444 48595
177390,5876
177399,20600
177404,37215 38739
177407,25598 28289 48102
177408,13176 27845 43352
177410,24852 28113
177411,13591
177412,2716 19204 35951 45210
177416,7035 13740 24852
177417,14999 19348 42333 43772
177423,124
177426,6867
177429,12606 21288 23734
177437,20842
177438,2124
177439,34050
177440,22035
177443,7955 22754 36011
177444,12919 26209 35824
177447,13176
177453,30169
177460,3957 14240 31433
177466,20119
177469,5646 17704 20995 35140
177472,14817
177474,4799 4920 6532 20280 22159 28052 33956
177487,6835 12872 18337 21267 28286 37511 38772 39561 47209
177492,18337 18987
177497,47626
177498,26348
177499,18696 47144 47717
177500,21083
177502,30391
177504,40604 42701 46802
177507,27511 39046 43409
177510,37965
177513,9076
177514,13886
177516,15290
177521,9411 28156 47626
177522,46820
177524,24925
177528,41950 49683
177529,12315
177534,33000
177539,17912
177549,4614 21137 24184
177552,8518 44449
177554,45004
177559,20955 39275 43352
177560,47626
177564,8424
177568,2022 6442 28413
177569,20842 39180
177574,1263 18709
177576,32605 44486
177578,11520 16797
177588,8571
177592,38928
177595,16797
177609,27730 31292
177610,863 4853 26940 42737 46969
177614,8859
177616,3583
177619,432 12099 40604 47325 47626
177621,43154
177627,11440 26604 47948
177633,4006 5112 5450 32538 40598 43962
177639,4779
177640,4605 16797 34969 39928
177643,7835 15261 19057 20738 42536
177647,28289
177649,41950
177651,4848 24157
177653,14764 31127
177655,18725
177658,13772
177659,10586 39108
177660,36591
177665,13866 27086
177672,22963 27344 37754
177680,26790
177681,37836
177683,16262 47626
177689,13142 13250
177692,39657
177693,5077 5646 6567 9438 30561 42342 45007
177704,10017 21616 31766 36717
177708,20574 21137
177709,5876 12341 38293
177710,40706 42585
177711,10749 34358 39928 41950
177712,7503 27845 35851 36865 42557
177714,14870 16995 48310
177717,40199
177724,15842 42389
177726,14233
177727,13504 29309
177728,38456
177730,5578 8174 18926 21938 39928 46979
177732,10132 14702
177733,38051
177736,14401 21417 36695 44359 44580
177737,17615
177739,22124 24852
177740,27966 45200
177749,24852 46650
177750,196
177752,39475
177756,8859
177757,13176
177760,24964 47766
177768,890 920 5876 22395 22860 28849
177775,3308 6855 31869
177776,14034 14788 20166
177777,8571
177778,9387 33055
177780,4920 5546 10199 16616 22831
177782,13176
177783,11777 31127 41950
177788,24852
177792,21292 23985
177793,329 21137
177797,273 7079 21709
177802,14036 22690 34969
177809,25931
177812,8048
177818,47626 47766
177822,21903
177826,5612 10761 45840
177832,28985 47626
177838,12276 45066
177840,21938 37119
177847,24489
177850,260 13176 22537
177854,11461 19125 37685
177856,20785
177857,8424 24852 45066 48679
177859,27966 30391 40706 46206
177860,18115 32688
177866,6022 23909 39953
177867,25890 26604 28745 39024 44683 45007
177869,6948 9781 37687 40545 46047 47626
177870,18362 21903
177872,27845
177875,17562 31093 36397 37141 38318 49605
177876,27845
177881,12440 36865
177882,32473
177884,5025
177887,5025 7840 9244 22057 32998
177888,2022
177893,6719
177894,1940
177899,3957 32398
177901,8390 15023 24852 42404
177907,41540 48364
177912,24964 47626
177915,3957
177921,5818 7862 31343 46979
177924,27845
177926,4289 22025 30696
177931,1117 7388 8590 20580 24097 29553 37374
177934,35042 48775
177935,24789 45210
177936,703 852 16920 16953 18721 31618 38236 41385 44245
177938,21137 43295 45007
177939,20789
177941,5785 13870 17949 19057 39052 45123 49235
177944,21938 24964
177948,15693 29763
177949,24852 28204 39408
177953,17878 47626
177954,48230
177955,24852
177956,43154
177957,39275 44201 46906
177960,21903
177965,18531 48857
177968,10199 10385 20082 24964 39877 41540 46969
177972,41743
177976,24658 43812
177978,18818
177982,47144
177983,4605 4799 24852 40063
177984,16797 21938
177992,17794 25659 31981 47766
177996,17789 18176 33787
177999,37687
178009,4731
178010,35547
178011,9284 31737
178013,23341 42431
178015,6508 29370 48747
178016,12738
178023,13176 28454
178030,24184 43988
178034,39275
178038,19019
178039,5750 27676
178042,5769 9092
178046,41821
178047,44548 49615
178050,25146
178053,5785 12060 21527 27966 40571
178055,20915
178063,24852 32717
178072,42445
178075,2078 15613 18531
178076,21137
178080,34969
178081,15902
178087,972 8309 31506
178090,26388 35251
178092,45007
178094,12107
178095,23044 29370
178097,5077 20082 21709
178099,28842 45066
178100,14947 36574 41165
178118,18583 45066
178120,22935
178123,7503
178127,30391 46906
178136,23178 27521 40706 46802
178139,13176 21137 37859
178145,47209
178149,27086 48802
178150,4149 33000 39275
178151,6369 22017 35042
178152,30252
178153,32553
178155,42458
178161,14881
178162,23763 35102 48667
178163,15934
178166,28745
178174,13176
178181,3296 44632
178183,20536 35939
178184,432 47766
178187,38944
178188,13176 18531 21137
178191,7948 34126
178193,27156 47823
178197,40706
178200,21137
178201,24852 39928
178202,12060 35917 47766
178207,5025
178209,18171
178210,16540
178214,22507
178216,32655 38734
178219,24852
178230,48679
178232,24852 35951
178234,20995 24160 27521 31717 32828 35168 47626
178235,47209
178236,14332
178237,46969
178240,14947
178241,8376 10540 19154 31425 47209
178244,14870 34243
178249,15541 24852
178256,9177 27344 28204 47672
178257,3931 23734
178258,23909
178260,5188
178262,8021
178267,47766
178272,4920 39275
178276,26209
178280,9839 35547
178282,47357
178283,24852 24891 42887 43875
178284,37642
178287,48415
178290,31772
178293,47672
178295,33314
178302,26604
178306,28842
178310,7781 11555 32579
178311,5068
178313,37250
178314,44683
178316,663 4605 14280 15929 38154 40338 44061
178317,5970 18564 32047
178318,32478
178321,4210
178325,446 3952 38108
178334,13176
178340,43875
178342,46969
178345,43136
178346,11885
178355,8536 28438
178357,22935 24184 43789
178361,17920 21513 27663 40229
178363,49520
178364,24852
178369,13176 31717
178375,23029
178376,23005
178377,27325
178384,8297 14947
178387,287
178388,13629 26209
178389,9177 25072 43693 45066
178390,11777 49235
178392,27845
178393,21775 24838 28986
178397,40687
178403,4461 10621 47526
178434,35887
178438,23234
178440,20553 35923
178444,35221
178448,21103 33719 38777
178449,8590
178459,35628 35914
178464,11422 24489 35914 48109
178469,18811
178470,32478
178477,10132
178481,16759 16797 47672
178488,41950
178495,40174
178502,21009 39448
178503,8953 37919
178510,24852 46620 46886 47766
178512,43295
178515,21903
178520,10737 47877
178521,48099
178526,3849 21137
178533,21903
178534,651
178536,32578
178538,6873
178539,27744 49235
178540,47144
178541,20574
178542,5769 38273 44008 44359
178543,13176 27845
178544,44371
178547,24852
178548,24852
178552,23909
178555,432
178558,5564 24852 26131 43122
178565,2295 8424
178566,2299 5415 34757
178572,24852
178573,24852
178582,40852 41950
178583,11819
178584,8277 23543
178585,17615 17795
178586,5663
178588,27966
178592,11140 47209 48967
178593,28204
178597,46616
178600,2966
178607,14277 19348
178612,10768 26278 46654
178628,13176
178631,24852
178632,4812 6541
178645,49651
178646,45541
178653,6962 42944
178654,18811
178660,41844
178662,21903
178663,26559
178668,31701 46346
178669,5450 11182 27730 27966 35914 42450
178672,27811
178673,22504 30489 43768
178678,21938
178679,13424 37710
178685,8424
178687,32478 42282
178688,1199 33120
178690,27104
178692,16797 45066
178699,137
178707,24852
178709,45066
178711,34530
178712,2846 25890 47626
178713,4210
178715,7781 39928
178719,20734 36792
178720,17979 27845
178726,25705 39561 47866
178730,17878
178732,9623
178733,27845
178736,2969 3843 7500 10749 28289 32486
178739,35329 35370
178740,4605 10006 35221 44353 44632
178751,16936
178756,36772 44632
178758,3634 8127 8762
178760,25513
178763,12872
178765,23909
178766,16908
178768,24852
178771,21903 38693
178779,44632
178784,21137 24834
178785,6252
178794,6933 17948
178795,12078
178796,21137
178797,22935
178800,40310 46572
178809,4269
178810,31384
178811,47402
178814,13176 37710 39408 42500
178816,18352
178817,7131 10880
178820,14947 27966
178825,44245 48183
178827,44953
178834,43352
178840,18362
178841,2234
178842,28199 40174 46969
178845,6104
178848,47209
178856,2825 16864 23457 24852 28535
178859,9076 20461 23909 34376 34991 48185 48527
178860,3952 37646 39928
178862,1994 24852 47766
178870,6155 7295 9360 34660 39581
178875,21603 26604 40198
178882,4472 12798 13819 16521 44632 47626
178884,10749
178885,26369
178888,27966 47209
178889,16797 36205
178891,4562 32177 44728 45007
178892,16974 20670 40467
178896,4799 28849 47626
178897,9755 49247
178899,13318 20995 26604 39275
178900,48395
178901,4879 8193 26209 48679
178903,5450
178913,47626
178917,18105 26390
178918,8474 24852 28748 35034
178920,3397 26209
178922,33731
178933,16759
178938,21903
178943,9534 20392
178944,39527
178945,8518 19370 26738 34358
178949,10851 24799
178950,47626
178953,40174
178958,21903 24852 35383 38694
178960,9337 26369 28934
178967,4920 33055 45416
178970,18465 45066
178971,21137
178972,19691 32455
178977,8174 8193
178979,16939 24707 26138
178981,46969
178982,9346 11980 28420 38683 41949
178988,5460 21849 23734 25146 25544 26029 28836 29553 30696 39408 39993
178993,9339 21903 30494 35504
178996,4957
178998,18465 18615
179003,9018 19678
179019,14947
179027,13176
179030,6873 7559 9018 21329 21560 31717
179032,37332
179034,14999
179035,23650
179038,8518 12496 28289 33458 40706 47766
179045,30771
179046,8153
179052,21137
179053,4210 11154 21466 39041
179054,19972 21288 30406
179060,2067 21903 24184 46886
179065,36076
179067,3376 7503 45445
179069,26369
179071,22963
179074,20114
179075,39275
179076,13176
179077,24852
179079,13974
179083,21288
179084,25890 31717 34358
179085,5450 8021 28021 41890 43768
179087,43352
179093,16953
179098,22108 22151
179102,49235
179106,5128 16511 36118 38471 41844
179109,2361 29307 43961 46667
179113,21288 31985
179122,19910 40459
179123,9387
179124,515 4920 8424 45066
179126,29370 33468 35824
179129,13304 24852 47626
179133,21137 26497 39275
179134,9438 21137
179136,35887 37646
179139,9363 15872 21137 34448
179143,47626
179146,46226
179148,29752
179155,24235 26348
179156,4605 45066
179158,38768
179160,4044 6448 17616 18048 24186 47861
179168,33198 35986
179175,22142
179180,4920
179186,29344
179187,11798 16328 22017 28571
179189,31342
179190,13575
179202,23070
179207,23634
179212,42701
179214,1511 17122
179221,8898 18747
179223,18883 47823
179224,17600
179225,39275
179227,36913
179231,5323 22963 24454 28985
179232,45763
179233,7781 8309 13819 36076
179236,38453
179237,36386
179238,3999 27304
179243,30233
179245,12144 19660
179246,7147
179249,12916 13870 26324 29370 35121 36695
179253,1219 7522 33472
179256,27690 35221
179258,3896 45105 49157
179261,13029
179264,1511 5575 11250 26209 41950
179265,17191 24954 32177
179268,19711
179272,14897
179274,2014 39928
179276,2668
179277,5212
179280,5575 37047
179281,4374
179290,36011
179291,47734
179292,46802
179297,5994 9808 17027 17758
179300,20869 24157 25890 37043 45007
179309,1215 43961 44560 46584
179310,14711 24838 26209
179311,42360
179314,20940
179318,31651
179319,32981
179323,12620 18394 33548
179327,5194 28199 49235
179337,45
179341,14870 15290
179342,5322 28204 34668
179343,1202 7916 28934 31504
179349,42900
179350,13062 47815
179352,14966 27966
179353,21903 33754
179364,1559 1712 40571 46692
179371,13176 22298 47766
179373,4472
179379,9598 10644 21137 23737 36397 36956 41259 46979
179386,12572 22124
179388,15588
179389,13536 39046
179390,25466
179399,29344
179401,18465
179404,5450 30489
179409,781
179410,22935
179420,11123 15860 19370 26133
179421,30489
179427,28985 44815
179433,19370 27156 47766
179436,13955 14536 45531 46260 49139
179438,6414 16797
179440,18534
179442,45123
179443,21903
179454,4332 18811 29671 32857 42454
179456,24852 31215 43352
179463,15286
179467,28199 33055 39427
179470,24891
179475,7806 21709
179477,38772
179482,8174 25890
179484,34213
179486,7485 8309 21019 39275
179488,7781 9808 43295
179492,25872
179493,15235 48530
179498,38456
179499,23748
179501,25890 31238 46692
179506,11408 33198
179507,49416
179508,31981
179510,47209
179514,20995
179516,260 29398
179520,2651 5785 18465 27973 33401
179521,16145
179522,14947
179529,17957
179531,16797 47766
179534,25146 34160
179539,2275 21387
179540,25232
179542,38928
179545,47492
179546,35600
179547,23375
179549,6182 10385 47209
179557,42768
179558,35221
179559,21077 23634
179560,17313
179561,37919
179565,20738
179566,14335
179571,39275
179582,36259 40912 47626
179584,13176
179586,3880 49683
179588,30320 41602 44536
179589,8859
179593,40815 46031 47977
179596,33575
179598,21137
179612,25890
179613,5487 11399 20119
179622,47931
179625,5114 21137 47209
179628,19057
179632,24964 44616
179637,3651 9387 20876 29345 36170
179639,13629
179643,2120
179644,33768
179649,26317
179651,46886
179662,47209
179667,32650 41844 49235
179671,40299
179678,5479 19093 21137 22713 28309 31506 36724 37496 37687 40706 47209
179679,20118 39201
179684,36735 41582 44837
179687,24852 39408
179690,41198 47209
179693,2979 8670 25890
179695,24852 46979
179698,45007
179700,24489 24852
179705,27845
179709,9689
179711,22040
179713,45537
179715,16273 24889 25069 48381
179718,3957
179719,4713
179724,32747
179727,26209
179728,14218 47766
179730,24852 45607
179732,26369
179733,9366 21137
179735,21174 35577 47209
179739,12914 27086
179742,24852 30489
179743,13176 30489 43961
179746,30776
179747,7969 47626
179749,3948
179750,34862
179752,9337 38739
179758,21709
179762,16797 18465 21083 42460 45066
179770,4605 5240
179776,47209
179780,21903
179782,16797
179783,40723
179786,42265
179787,18625
179789,11520 43349
179790,8518 21413 35163 35851
179804,30567
179805,26209 31717 47209
179808,21903
179810,28083 38400
179817,43858
179818,24925
179819,17021
179823,3298
179824,27086 36550 43394
179825,24852
179829,329 37385
179830,33513
179832,5876 16478 17948 21724 25025 43713
179833,16521 31292
179834,5612 8436 24062 42265 44471
179835,115
179837,31102
179839,10749 24852
179843,11182 41290
179855,10504
179863,27811
179865,1090
179871,13176 23915 30170 32605 35752 47766
179874,13870
179875,7054
179881,10032 41290
179885,5652 6873 13176 14477 31915 33636 33845 34530 38838 39275
179890,13176
179895,890 16965 20520 33352 34128
179897,1503 28420
179901,12732 21616 27966 32052 47626
179907,24852 24964 45007
179910,5785
179913,24852
179914,28199 29978
179916,41787
179917,141 17027
179920,10312 24852 26177 42611
179924,4634 19677 21872 25513
179927,11933
179934,5941 17966
179935,13176
179939,2361
179940,38377 46842
179942,3007 42803 47591 48848
179948,10603 12614 13176 28696 34262 37496 47626
179950,26949 36771
179955,26209 40709
179956,5991
179959,9076 44919 49239
179964,7500 14657 24288 25931 39190 39877
179970,21903
179973,24852 33352
179974,16970 36082
179980,8518 13176
179981,9392
179988,3407
179990,13176
179994,44142
179995,8638 13176 13292 45223
179996,13176 13447 20785 21137 27521 41658
179998,14095 25146 38293
179999,11422
180000,39275
180003,8087 32478 45842
180011,3583 22035
180012,35886
180016,38734
180018,21267
180023,35221
180028,10246 30486
180029,10831 40706 45066 45504
180030,5479 15973 17794 27086 40604 43379 47766
180031,18027 37710
180037,12078 39275
180038,8518 13431 47209
180040,12980 26209 37053 47766
180050,24852
180054,13176
180056,7806 23075
180059,27663 33731 38293 47042
180066,10673
180070,13176
180075,4799 15604 16083 27845
180077,24852
180080,26714
180082,12576 33787
180101,33120
180103,1643 7622 36695
180105,19660
180110,5825 21884 30394 35845 39276 43631 46066
180114,1729 12341 38768
180118,26604 36149
180124,5646 33401
180125,258 10467 10912 25890 27086 34335 47630
180130,432 33772
180135,13176
180140,5258
180141,28427
180142,4210 13517 15716 19057 33198
180145,44632
180146,28993
180151,25804
180156,32429
180158,28842
180159,4809 6046 13176 31127
180161,10255
180163,12206 32655 41950
180167,5479
180170,42736 48092
180172,25718 31506
180173,40725 43295
180176,5385
180184,27156
180185,6740 12341 24852 27086 31915 41787 42736
180188,7116 26509 27179
180191,16797 17207
180192,25 23516 24964 31242 38739 46313 47734
180193,30553
180199,42360
180202,41844
180204,22123 30233 39619
180217,47766
180221,43295
180222,43631
180223,21527 36348 45007
180225,14252
180227,8193 22124 25005 38456 40593 40604 41065 45646
180247,10749
180248,3667 13829 18465 36085 46413 46906
180252,4778 17122 28199
180256,162 20899 21137 26940 33731
180263,24759
180264,22089
180265,23288
180266,41544
180270,20463 32553 43772
180271,16797
180274,10465
180275,41276
180276,19660
180289,24954
180294,196
180296,21506 46107
180299,5479 14947
180300,9176 18472 20259
180305,4945
180313,10603
180320,20589 28842 32211
180322,37687 46667
180326,19057 34789 39275 39928
180330,25705 40310 43052
180333,47209
180339,39719
180340,47766
180343,28842
180347,21903 31614
180349,196
180350,14658 28464
180353,32059 47626 48559
180355,23047
180357,37849
180358,12341
180360,14218 48857
180361,932 12127 28699 36735 38618 42342
180367,13176 15842 29898 34069 45747
180368,10227
180369,27388
180372,4812 5134
180381,27104 46906
180384,21137
180396,10017
180401,17872 24631 31555
180404,26209
180405,20017 40706
180408,49235
180418,21903 44632 47766
180419,22035
180423,25272 41950 44632
180430,24852 49520
180432,2170 4605 35383
180434,17334 43772 45541
180436,46667 47766
180444,30489
180445,18027
180454,44632
180460,8228 44632
180466,11130 24852
180467,11759
180468,16974
180472,21709
180476,41805
180481,15693
180488,5015
180490,24852
180491,2879 3957
180493,9387
180494,2604 26604 35321
180504,5450
180505,31981
180506,27086 36865
180508,33754
180510,1215
180515,22035 48628
180518,32433
180520,2519
180522,24838 29616 43154
180527,20171
180531,28849 41842
180532,24852
180533,12315 24296
180534,14678 40742
180536,16856
180547,695
180551,45007
180552,49235
180555,16857 28985
180558,24799
180559,27845
180560,35561
180562,38928
180563,33468 36758 44359 49383
180573,47280
180575,8290 19938
180578,1240 12903 16797 26410 34358 44303 49235
180586,18523 33754
180587,9076
180590,16797
180592,22089 35221
180594,22035
180599,13176
180604,26221 29487
180607,38739 44698
180616,1103 5450 5646 27325 37646 44632
180621,16759 18234 21938 38689 48745
180622,19678
180627,27325
180628,30391
180637,13176 34668
180641,24852
180645,38293
180648,8193 41290
180649,16154 17949 42625
180653,1044
180654,2568 8174 15937 20327 24852 38739 39275 40723
180655,42828
180660,3873 28347 46941
180662,21386 35914
180663,8571 39922
180670,2481 4210 7916
180673,31215
180679,33754
180682,21903 28204
180683,31964 44632
180685,11365
180689,33572
180691,41165
180695,32018
180698,17358
180700,8048 32689
180703,14129 24838 43961 46709
180712,18362 35108 38689
180716,32331
180717,24852
180721,13176
180727,2275
180737,13166
180741,17572 28613
180742,15123
180743,3952 6649 22035 33731
180746,39408
180747,33000 46720
180751,41381
180752,14536 19604 48205
180754,17758 24852
180756,9076 31808 45325
180757,23801
180763,43961 47626
180766,5450 13870
180771,4847
180774,3631 23375 24852 38689
180781,6846 21131
180783,13176
180787,27845
180788,20561 22025 25570
180792,5024 39475 47766
180793,6287 12576 26620 32139 45603
180796,4210
180797,16616
180799,32864
180802,15649 21137 39349
180805,9407 26723
180807,3413
180808,8580 17769
180810,14966 22802 38928 39275
180812,21903
180813,5699 42551 44632
180816,27360
180819,37065
180821,24852 46906
180822,11187
180826,162 49075
180827,41400
180833,5258 27839
180834,12545
180841,28934
180844,16953 20298 24795 24852 38400 44142 46280 47766
180847,33731
180849,42356
180856,23734 40727
180858,47626
180860,47766
180861,27845
180868,5077
180870,4428 37825
180874,12935 22935 33731 42768 45066 46969
180876,2966 30391 40054 42699
180877,33079
180879,15429 21513 43352
180884,3231 5077 17316
180902,13176 29623
180905,24891 25146 28156 43380
180906,31992
180907,26348
180911,13176
180913,31015 47766
180914,27344 45045 45066
180915,7156
180916,13866 24852 46650
180917,42768 47626 47766
180921,33120
180925,7963
180936,21137 21903
180938,11980 24852 30364 31015 37646
180941,8955 47792
180944,24852 39055
180945,10339 39877 49519
180960,21137 24852 40174
180961,7156 9020 24838 48364
180963,32303
180967,26096
180968,1069
180972,16797
180973,11576
180975,41463 41950
180979,4832 6348 12508
180982,41276
180984,196 45051
180986,7503 17224 31040
180992,9558
180999,20574
181000,4577 25566 28560
181003,13176
181007,30696
181009,8518 12572 16797 21903 22227 31717 47626
181024,21387 47766 47990
181026,10517 11945
181030,38889
181032,44142
181034,22362 26348
181042,3326 24852 40486
181043,38768
181044,2326 13176 34214
181045,22610
181047,18998 34969 41238
181050,4451 24852
181052,24852
181059,141 8518 13176 27521 30391 31714
181061,24852
181062,35004
181064,24852
181068,27744
181074,21616
181075,13176 19895 28985 30795 44560
181077,24841
181083,24852
181085,17600
181086,33548
181091,15700 31717
181092,11512 13870 24852
181093,35108 47766 47977
181095,35147
181097,43631 48812
181105,14874 22993 32864
181107,17316 27966
181114,27307
181124,5450 14514
181127,6087 8571 16797 43352
181128,30169
181135,13176 27845
181136,48364
181139,16474 21553 48205
181151,13176
181152,13629 15902 21137 21295 28373 42205
181153,23236 34448
181155,43504
181159,8174 24852 43577
181170,19671
181171,20919
181172,17579 18670 23015 33649 41844
181174,28928
181178,10944
181179,6656 11520 18677 19457 20676 21137 21903
181181,4605 5785 7559 11452 35921 45633
181182,32403 36316 41545 48527
181191,21769
181194,5785 21903
181197,46584
181199,32864
181202,12771 17948 21137 23709 25138 34320 42265 46584
181204,8174 24852 38656
181205,4042 24852
181207,8277 27344
181209,311 10333 15290 27500 39844 40770 46886
181210,260 11408 18465 29965
181211,25706
181213,24082
181216,10017
181217,6887 22206 24852
181218,13740 17600 22035 22451 24841 37417 45447 45603
181222,12576 47209
181225,8277 39275
181230,37173
181232,13702 49235
181239,4339 35536
181241,1577 19660
181243,12606
181246,41774 47626
181248,14366
181251,25272
181252,42265
181254,2311
181255,2825 19706 23375 47900 47977
181256,38739 39190
181263,11520
181264,1240 5025 8518 13629 24062 27012 41950
181278,7781 21137 40961 47610 47629 47766 48953
181279,19057 22089 24184 25670 34969
181285,28204 32717 36332 49215
181297,35507
181299,35121
181301,12896 46990
181307,19625
181308,17574
181310,75
181317,9655 13375 16747 29103 44051
181322,24852
181327,19019 25634
181330,27845
181331,13911 46056
181334,5876 10749
181335,46572
181337,47626
181338,47766
181340,1000 11422 37121 39137 46667 47734 49111 49383
181341,287 6946
181343,1463 4428 11140 13176 15604 23375 41950
181344,2309 5450 12206
181345,3474
181351,26604
181352,4210 43352
181356,43122
181358,13044 14680
181364,39928
181365,14379
181366,24852
181368,8120 23965
181369,12276
181371,19820 42265 43621 47766
181375,6003 18523 31215
181376,16185 49235
181380,37474
181381,4778 24852 32141
181383,30439
181384,5959
181385,46321
181390,47766
181391,36865
181393,18987
181395,24852
181397,26209 48679
181401,5699 13870 24253 32069 35188 47626
181402,14218
181407,28373
181409,260 3952 16306 17706 19065 25346 28715 35503 37664 48057
181410,9358 13176
181412,25653
181413,4493 13176 21709 33043 47766
181414,28199
181415,4472
181416,13176
181418,7936 18670
181420,39928
181422,45066
181423,8518
181424,1875 11187 36360
181430,8968 21174 34668
181432,24852 35560
181433,10603 19894 27104
181436,260 10749 27307 27344 42265
181439,5025 30382
181442,1695 5794 15677 20137
181445,46654
181446,1940
181452,21622
181453,29118 42585 47209
181457,24852 45007 48197
181458,5258
181463,48370
181464,24810
181469,19660
181471,26885
181476,12384
181479,47144
181480,17985
181483,8571 21903
181484,4562 26346
181496,3765
181497,8174 30489 44910
181503,17835
181510,21137
181517,47912
181521,21903
181523,4731 40939
181525,2298
181528,4920 11712 13517 13759 22298 27086 27156 32313
181529,46941 47766
181535,24852
181539,4317 8193 31954 44391
181545,10895
181547,28199 40723
181556,43523
181558,9449 14633 18095 30901 32537 45007
181562,35458
181566,18441 32828
181572,34126 43076
181574,9210
181577,5876
181583,8424 8518 24184
181584,49520
181586,30695
181587,16920 44570
181591,9878
181593,17461 24852 43961 46802
181594,32566
181595,15777 47734
181596,12935 14467
181598,25638 29545
181600,18465 24852
181605,35894
181611,43772
181614,12218 30591
181617,5680 7781 26209 29334 29494 34126 37892 48745
181619,8022
181624,22935 35163
181626,22035 24852
181633,3108 3880
181634,2120
181646,24852
181647,32691
181657,45007
181659,5785 9477
181665,7751 46844
181670,24852
181672,36117
181681,1244 5646 17915 34525 36676 39877
181684,34243
181685,35458
181694,2763 11777 26604 27086 27744 39877
181695,47626
181696,21288
181701,9076
181709,17794 27845
181711,27845
181714,13176 47766
181717,7503
181719,16797 22825 34448 42265 45007
181722,13176
181725,4957
181727,21405 48364
181728,3481 32734 47626
181731,4597
181733,8834
181740,1215 13176 13870 27596 33754 39408 39475 44632
181745,5876 6104 26128
181747,46886
181752,29553
181753,30233
181757,4591 13997
181758,8277
181761,16797 29307
181766,581 45066
181768,24964
181769,38456 43352
181772,10326 13176 32079 37919 39922 40199 41400
181773,24852
181777,14010
181780,14233 19076
181782,25879
181787,15153 28842 42265
181788,14947 47737
181792,25533 26032
